"source","code","test_name","unit","loinc","default_unit"
"EPIC","5280","HEPATITIS C VIRUS RNA QUANT","IU/ml","11011-4","IU/mL"
"EPIC","5280","HEPATITIS C VIRUS RNA QUANT","IU/mL","11011-4","IU/mL"
"EPIC","5280","HEPATITIS C VIRUS RNA QUANT",NA,"11011-4","IU/mL"
"EPIC","5283","PARVOVIRUS B19 IGG,IGM",NA,"58737-8",NA
"EPIC","5284","HERPES SIMPLEX 1, IGM AB",NA,"50758-2","titer"
"EPIC","5285","HERPES SIMPLEX 2, IGM AB",NA,"26927-4","titer"
"EPIC","5286","HEPATITIS C VIRUS RNA QUANT, GENOTYPE",NA,"11011-4","IU/mL"
"EPIC","5288","RAST-ONION",NA,"15893-1",NA
"EPIC","5293","ANTINEURONAL NUCLEAR AB",NA,"15398-1","titer"
"EPIC","5298","UROBILINOGEN-URINE, SEMI-QUANT","EU/DL","3107-0","mg/dL"
"EPIC","5298","UROBILINOGEN-URINE, SEMI-QUANT",NA,"3107-0","mg/dL"
"EPIC","5302","JC VIRUS DNA DECT.",NA,"32363-4",NA
"EPIC","5304","GLUCOSE (POCT) BY METER","1 unit","41653-7","mg/dL"
"EPIC","5304","GLUCOSE (POCT) BY METER","2","41653-7","mg/dL"
"EPIC","5304","GLUCOSE (POCT) BY METER","2 units","41653-7","mg/dL"
"EPIC","5304","GLUCOSE (POCT) BY METER","4","41653-7","mg/dL"
"EPIC","5304","GLUCOSE (POCT) BY METER","6units","41653-7","mg/dL"
"EPIC","5304","GLUCOSE (POCT) BY METER","8units","41653-7","mg/dL"
"EPIC","5304","GLUCOSE (POCT) BY METER","mg/dl","41653-7","mg/dL"
"EPIC","5304","GLUCOSE (POCT) BY METER","mg/dL","41653-7","mg/dL"
"EPIC","5304","GLUCOSE (POCT) BY METER","MG/DL","41653-7","mg/dL"
"EPIC","5304","GLUCOSE (POCT) BY METER",NA,"41653-7","mg/dL"
"EPIC","5305","OCCULT BLOOD",NA,"2335-8",NA
"EPIC","5307","U-MICROALBUMIN (CONC)","mg/dL","14957-5","mg/dL"
"EPIC","5307","U-MICROALBUMIN (CONC)","MG/DL","14957-5","mg/dL"
"EPIC","5307","U-MICROALBUMIN (CONC)","MG/L","14957-5","mg/dL"
"EPIC","5307","U-MICROALBUMIN (CONC)",NA,"14957-5","mg/dL"
"EPIC","5310","U-GLUCOSE (CONC)",NA,"5792-7","mg/dL"
"EPIC","5311","U-SODIUM  (CONC)","MEQ/L","2955-3","mmol/L"
"EPIC","5311","U-SODIUM  (CONC)",NA,"2955-3","mmol/L"
"EPIC","5312","VMA CONC.VALUE","MG/DL","9624-8","mg/dL"
"EPIC","5313","U-CALCIUM (CONC)","mg/dL","17862-4","mg/dL"
"EPIC","5313","U-CALCIUM (CONC)","MG/DL","17862-4","mg/dL"
"EPIC","5313","U-CALCIUM (CONC)",NA,"17862-4","mg/dL"
"EPIC","5314","U-CREATININE (CONC)","mg/dL","2161-8","mg/dL"
"EPIC","5314","U-CREATININE (CONC)","MG/DL","2161-8","mg/dL"
"EPIC","5314","U-CREATININE (CONC)",NA,"2161-8","mg/dL"
"EPIC","5315","U-PROTEIN (CONC)","mg/dL","5804-0","mg/dL"
"EPIC","5315","U-PROTEIN (CONC)","MG/DL","5804-0","mg/dL"
"EPIC","5315","U-PROTEIN (CONC)",NA,"5804-0","mg/dL"
"EPIC","5316","U-UREA CONC.","MG/DL","3095-7","mg/dL"
"EPIC","5318","TUBERCULIN","0","23539-0","mm"
"EPIC","5318","TUBERCULIN","0 mm","23539-0","mm"
"EPIC","5318","TUBERCULIN","0 MM","23539-0","mm"
"EPIC","5318","TUBERCULIN","0 mm induration","23539-0","mm"
"EPIC","5318","TUBERCULIN","00","23539-0","mm"
"EPIC","5318","TUBERCULIN","00 induration","23539-0","mm"
"EPIC","5318","TUBERCULIN","00 mm","23539-0","mm"
"EPIC","5318","TUBERCULIN","00 mm induration","23539-0","mm"
"EPIC","5318","TUBERCULIN","00induration","23539-0","mm"
"EPIC","5318","TUBERCULIN","00mm","23539-0","mm"
"EPIC","5318","TUBERCULIN","00mm induration","23539-0","mm"
"EPIC","5318","TUBERCULIN","00mm Induration","23539-0","mm"
"EPIC","5318","TUBERCULIN","00mm indurationt","23539-0","mm"
"EPIC","5318","TUBERCULIN","00mminduration","23539-0","mm"
"EPIC","5318","TUBERCULIN","00MMINDURATION","23539-0","mm"
"EPIC","5318","TUBERCULIN","0mm","23539-0","mm"
"EPIC","5318","TUBERCULIN","0mm induration","23539-0","mm"
"EPIC","5318","TUBERCULIN","0x0","23539-0","mm"
"EPIC","5318","TUBERCULIN","0x0 MM","23539-0","mm"
"EPIC","5318","TUBERCULIN","0x0mm","23539-0","mm"
"EPIC","5318","TUBERCULIN","10 mm","23539-0","mm"
"EPIC","5318","TUBERCULIN","10mmx10mm","23539-0","mm"
"EPIC","5318","TUBERCULIN","16 mm","23539-0","mm"
"EPIC","5318","TUBERCULIN","21x18","23539-0","mm"
"EPIC","5318","TUBERCULIN","2x2mm","23539-0","mm"
"EPIC","5318","TUBERCULIN","3.5x4.0mm","23539-0","mm"
"EPIC","5318","TUBERCULIN","30x26 mm","23539-0","mm"
"EPIC","5318","TUBERCULIN","32mmx24mm","23539-0","mm"
"EPIC","5318","TUBERCULIN","7 mm","23539-0","mm"
"EPIC","5318","TUBERCULIN","mm","23539-0","mm"
"EPIC","5318","TUBERCULIN","MM","23539-0","mm"
"EPIC","5318","TUBERCULIN","mm0","23539-0","mm"
"EPIC","5318","TUBERCULIN",NA,"23539-0","mm"
"EPIC","5321","PHENOSENSE HIV COMP",NA,"49665-3",NA
"EPIC","5322","SURVEILLANCE C&S VRE",NA,"13316-5",NA
"EPIC","5326","INSULIN LIKE GROWTH FACTOR-2","ng/mL","2485-1","ng/mL"
"EPIC","5326","INSULIN LIKE GROWTH FACTOR-2",NA,"2485-1","ng/mL"
"EPIC","5332","MYOGLOBIN, URINE","mg/L","2640-1",NA
"EPIC","5332","MYOGLOBIN, URINE",NA,"2640-1",NA
"EPIC","5335","VISCOSITY, SERUM","cP","3128-6","cP"
"EPIC","5335","VISCOSITY, SERUM",NA,"3128-6","cP"
"EPIC","5338","CRYSTALS","/HPF","5782-8",NA
"EPIC","5338","CRYSTALS",NA,"5782-8",NA
"EPIC","5342","MYCOPHENOLIC ACID","MCG/ML","23905-3","mcg/mL"
"EPIC","5342","MYCOPHENOLIC ACID","ug/mL","23905-3","mcg/mL"
"EPIC","5342","MYCOPHENOLIC ACID","UG/ML","23905-3","mcg/mL"
"EPIC","5342","MYCOPHENOLIC ACID",NA,"23905-3","mcg/mL"
"EPIC","5343","PREGALABIN, SERUM",NA,"2110-5",NA
"EPIC","5345","BACTERIAL VAGINOSIS SCR.",NA,"69565-0",NA
"EPIC","5783","SJOGREN'S ABS",NA,"43100-7",NA
"EPIC","5876","CYSTATIN C",NA,"33863-2","mg/L"
"EPIC","5877","ASPERGILLUS PRECIPITINS, CSF",NA,"23956-6","titer"
"EPIC","5879","SEROTONIN, WHOLE BLOOD","ng/mL","2939-7","ng/mL"
"EPIC","5879","SEROTONIN, WHOLE BLOOD",NA,"2939-7","ng/mL"
"EPIC","5881","XYLOSE, BLOOD, 1 HOUR POST",NA,"23940-0","mg/dL"
"EPIC","5883","TCR GENE REARRANGEMENT, GAMMA",NA,"56880-8",NA
"EPIC","5892","NOROVIRUS, RT-PCR",NA,"7974-9",NA
"EPIC","5893","ABACAVIR FOLD CHANGE",NA,"53798-5",NA
"EPIC","5894","ABACAVIR GENOTYPE RESULT",NA,"30287-7",NA
"EPIC","5895","ABACAVIR HYPERSUSC CUTOFF",NA,"53798-5",NA
"EPIC","5896","ABACAVIR IC50","MICROMOLE","53798-5",NA
"EPIC","5896","ABACAVIR IC50",NA,"53798-5",NA
"EPIC","5897","ABACAVIR LOWER CUTOFF",NA,"53798-5",NA
"EPIC","5899","ABACAVIR PHENOSENSE RESULT",NA,"53798-5",NA
"EPIC","5900","ABACAVIR UPPER CUTOFF",NA,"53798-5",NA
"EPIC","5901","ATAZANAVIR FOLD CHANGE",NA,"53798-5",NA
"EPIC","5902","ATAZANAVIR GENOTYPE RESULT",NA,"41403-7",NA
"EPIC","5903","ATAZANAVIR HYPERSUSC CUTOFF",NA,"53798-5",NA
"EPIC","5904","ATAZANAVIR IC50","MICROMOLE","53798-5",NA
"EPIC","5904","ATAZANAVIR IC50",NA,"53798-5",NA
"EPIC","5905","ATAZANAVIR LOWER CUTOFF",NA,"53798-5",NA
"EPIC","5907","ATAZANAVIR PHENOSENSE RESULT",NA,"53798-5",NA
"EPIC","5908","ATAZANAVIR UPPER CUTOFF",NA,"53798-5",NA
"EPIC","5909","ATAZANAVIR/R FOLD CHANGE",NA,"53798-5",NA
"EPIC","5910","ATAZANAVIR/R GENOTYPE RESULT",NA,"49618-2",NA
"EPIC","5911","ATAZANAVIR/R HYPERSUSC CUTOFF",NA,"53798-5",NA
"EPIC","5912","ATAZANAVIR/R IC50","MICROMOLE","53798-5",NA
"EPIC","5912","ATAZANAVIR/R IC50",NA,"53798-5",NA
"EPIC","5913","ATAZANAVIR/R LOWER CUTOFF",NA,"53798-5",NA
"EPIC","5915","ATAZANAVIR/R PHENOSENSE RESULT",NA,"53798-5",NA
"EPIC","5916","ATAZANAVIR/R UPPER CUTOFF",NA,"53798-5",NA
"EPIC","5919","DARUNAVIR/R HYPERSUSC CUTOFF",NA,"53798-5",NA
"EPIC","5927","DELAVIRDINE HYPERSUSC CUTOFF",NA,"53798-5",NA
"EPIC","5933","DIDANOSINE FOLD CHANGE",NA,"53798-5",NA
"EPIC","5934","DIDANOSINE GENESEQ RESULT",NA,"53798-5",NA
"EPIC","5935","DIDANOSINE HYPERSUSC CUTOFF",NA,"53798-5",NA
"EPIC","5936","DIDANOSINE IC50","MICROMOLE","53798-5",NA
"EPIC","5936","DIDANOSINE IC50",NA,"53798-5",NA
"EPIC","5937","DIDANOSINE LOWER CUTOFF",NA,"53798-5",NA
"EPIC","5938","DIDANOSINE NET ASSESSMENT",NA,"77202-0",NA
"EPIC","5939","DIDANOSINE PHENOSENSE RESULT",NA,"49665-3",NA
"EPIC","5940","DIDANOSINE UPPER CUTOFF",NA,"53798-5",NA
"EPIC","5943","EFAVIRENZ HYPERSUSC CUTOFF",NA,"53798-5",NA
"EPIC","5951","EMTRICITABINE HYPERSUSC CUTOFF",NA,"53798-5",NA
"EPIC","5959","FOSAMPRENAVIR HYPERSUSC CUTOFF",NA,"53798-5",NA
"EPIC","5967","FOSAMPRENAVIR/R HYPERSUSC CUTOFF",NA,"53798-5",NA
"EPIC","5974","FUZEON HYPERSUSC CUTOFF",NA,"61199-6",NA
"EPIC","5984","INDINAVIR HYPERSUSC CUTOFF",NA,"53798-5",NA
"EPIC","5992","INDINAVIR/R HYPERSUSC CUTOFF",NA,"53798-5",NA
"EPIC","6000","LAMIVUDINE HYPERSUSC CUTOFF",NA,"53798-5",NA
"EPIC","6006","LOPINAVIR/R FOLD CHANGE",NA,"42000-0",NA
"EPIC","6007","LOPINAVIR/R GENOTYPE RESULT",NA,"42000-0",NA
"EPIC","6008","LOPINAVIR/R HYPERSUSC CUTOFF",NA,"53798-5",NA
"EPIC","6009","LOPINAVIR/R IC50","MICROMOLE","42000-0",NA
"EPIC","6009","LOPINAVIR/R IC50",NA,"42000-0",NA
"EPIC","6010","LOPINAVIR/R LOWER CUTOFF",NA,"42000-0",NA
"EPIC","6011","LOPINAVIR/R NET ASSESSMENT",NA,"42000-0",NA
"EPIC","6013","LOPINAVIR/R UPPER CUTOFF",NA,"42000-0",NA
"EPIC","6014","NELFINAVIR FOLD CHANGE",NA,"30309-9",NA
"EPIC","6015","NELFINAVIR GENOTYPE RESULT",NA,"30294-3",NA
"EPIC","6016","NELFINAVIR HYPERSUSC CUTOFF",NA,"53798-5",NA
"EPIC","6017","NELFINAVIR IC50","MICROMOLE","30309-9",NA
"EPIC","6017","NELFINAVIR IC50",NA,"30309-9",NA
"EPIC","6018","NELFINAVIR LOWER CUTOFF",NA,"30309-9",NA
"EPIC","6019","NELFINAVIR NET ASSESSMENT",NA,"30309-9",NA
"EPIC","6020","NELFINAVIR PHENOSENSE RESULT",NA,"30280-2",NA
"EPIC","6021","NELFINAVIR UPPER CUTOFF",NA,"30309-9",NA
"EPIC","6022","NEVIRAPINE FOLD CHANGE",NA,"30311-5",NA
"EPIC","6023","NEVIRAPINE GENOTYPE RESULT",NA,"30289-3",NA
"EPIC","6024","NEVIRAPINE HYPERSUSC CUTOFF",NA,"53798-5",NA
"EPIC","6025","NEVIRAPINE IC50","MICROMOLE","30311-5",NA
"EPIC","6025","NEVIRAPINE IC50",NA,"30311-5",NA
"EPIC","6026","NEVIRAPINE LOWER CUTOFF",NA,"30311-5",NA
"EPIC","6027","NEVIRAPINE NET ASSESSMENT",NA,"30311-5",NA
"EPIC","6028","NEVIRAPINE PHENOSENSE RESULT",NA,"30275-2",NA
"EPIC","6029","NEVIRAPINE UPPER CUTOFF",NA,"30311-5",NA
"EPIC","6037","RITONAVIR FOLD CHANGE",NA,"49665-3",NA
"EPIC","6038","RITONAVIR GENOTYPE RESULT",NA,"30293-5",NA
"EPIC","6039","RITONAVIR HYPERSUSC CUTOFF",NA,"53798-5",NA
"EPIC","6040","RITONAVIR IC50","MICROMOLE","49665-3",NA
"EPIC","6040","RITONAVIR IC50",NA,"49665-3",NA
"EPIC","6041","RITONAVIR LOWER CUTOFF",NA,"49665-3",NA
"EPIC","6042","RITONAVIR NET ASSESSMENT",NA,"19146-0",NA
"EPIC","6043","RITONAVIR PHENOSENSE RESULT",NA,"30279-4",NA
"EPIC","6044","RITONAVIR UPPER CUTOFF",NA,"53798-5",NA
"EPIC","6045","RT MUTATIONS",NA,"30554-0",NA
"EPIC","6046","SAQUINAVIR FOLD CHANGE",NA,"53798-5",NA
"EPIC","6047","SAQUINAVIR GENESEQ RESULT",NA,"53798-5",NA
"EPIC","6048","SAQUINAVIR HYPERSUSC CUTOFF",NA,"53798-5",NA
"EPIC","6049","SAQUINAVIR IC50","MICROMOLE","53798-5",NA
"EPIC","6049","SAQUINAVIR IC50",NA,"53798-5",NA
"EPIC","6050","SAQUINAVIR LOWER CUTOFF",NA,"53798-5",NA
"EPIC","6051","SAQUINAVIR NET ASSESSMENT",NA,"77202-0",NA
"EPIC","6052","SAQUINAVIR PHENOSENSE RESULT",NA,"49665-3",NA
"EPIC","6053","SAQUINAVIR UPPER CUTOFF",NA,"53798-5",NA
"EPIC","6054","SAQUINAVIR/R FOLD CHANGE",NA,"53798-5",NA
"EPIC","6055","SAQUINAVIR/R GENOTYPE RESULT",NA,"49621-6",NA
"EPIC","6056","SAQUINAVIR/R HYPERSUSC CUTOFF",NA,"53798-5",NA
"EPIC","6057","SAQUINAVIR/R IC50","MICROMOLE","53798-5",NA
"EPIC","6057","SAQUINAVIR/R IC50",NA,"53798-5",NA
"EPIC","6058","SAQUINAVIR/R LOWER CUTOFF",NA,"53798-5",NA
"EPIC","6059","SAQUINAVIR/R NET ASSESSMENT",NA,"77202-0",NA
"EPIC","6060","SAQUINAVIR/R PHENOSENSE RESULT",NA,"49665-3",NA
"EPIC","6061","SAQUINAVIR/R UPPER CUTOFF",NA,"53798-5",NA
"EPIC","6064","STAVUDINE HYPERSUSC CUTOFF",NA,"53798-5",NA
"EPIC","6072","TENOFOVIR HYPERSUSC CUTOFF",NA,"53798-5",NA
"EPIC","6080","TIPRANAVIR/R HYPERSUSC CUTOFF",NA,"53798-5",NA
"EPIC","6087","ZIDOVUDINE FOLD CHANGE",NA,"53798-5",NA
"EPIC","6088","ZIDOVUDINE GENOTYPE RESULT",NA,"30282-8",NA
"EPIC","6089","ZIDOVUDINE HYPERSUSC CUTOFF",NA,"53798-5",NA
"EPIC","6090","ZIDOVUDINE IC50","MICROMOLE","53798-5",NA
"EPIC","6090","ZIDOVUDINE IC50",NA,"53798-5",NA
"EPIC","6091","ZIDOVUDINE LOWER CUTOFF",NA,"53798-5",NA
"EPIC","6092","ZIDOVUDINE NET ASSESSMENT",NA,"77202-0",NA
"EPIC","6093","ZIDOVUDINE PHENOSENSE RESULT",NA,"49665-3",NA
"EPIC","6094","ZIDOVUDINE UPPER CUTOFF",NA,"53798-5",NA
"EPIC","6097","SURGICAL PATHOLOGY",NA,"11529-5",NA
"EPIC","6099","MI-2 AUTOANTIBODIES",NA,"18485-3",NA
"EPIC","6100","OCTOPUS","kU/L","10944-7","kIU/L"
"EPIC","6104","SWORDFISH","kU/L","7728-9","kIU/L"
"EPIC","6105","SQUID","kU/L","6858-5","kIU/L"
"EPIC","6107","PLASMODIUM SP. DNA BY PCR",NA,"47085-6",NA
"EPIC","6122","ASPERGILLUS GALACTOMANNAN AG","INDEX","44357-2",NA
"EPIC","6122","ASPERGILLUS GALACTOMANNAN AG",NA,"44357-2",NA
"EPIC","6133","POSACONAZOLE","mcg/mL","53731-6","ug/mL"
"EPIC","6133","POSACONAZOLE","ug/mL","53731-6","ug/mL"
"EPIC","6133","POSACONAZOLE",NA,"53731-6","ug/mL"
"EPIC","6135","CHLAMYDIA/GC DNA AMP",NA,"36903-3",NA
"EPIC","6137","VITAMIN D, 25 HYDROXY","ng/dL","1989-3","ng/mL"
"EPIC","6137","VITAMIN D, 25 HYDROXY","ng/ml","1989-3","ng/mL"
"EPIC","6137","VITAMIN D, 25 HYDROXY","ng/mL","1989-3","ng/mL"
"EPIC","6137","VITAMIN D, 25 HYDROXY","NG/ML","1989-3","ng/mL"
"EPIC","6137","VITAMIN D, 25 HYDROXY",NA,"1989-3","ng/mL"
"EPIC","6138","GLUCOSE TOLERANCE, 3 SPECIMENS",NA,"81324-6",NA
"EPIC","6140","CHLAMYDIA TRACHOMATIS DNA AMP",NA,"21613-5",NA
"EPIC","6141","NEISSERIA GONORR DNA AMP",NA,"24111-7",NA
"EPIC","6142","ADIPONECTIN","ug/mL","47828-9","mg/L"
"EPIC","6142","ADIPONECTIN",NA,"47828-9","mg/L"
"EPIC","6144","SULFONYLUREA SCR., URINE",NA,"18256-8","ng/mL"
"EPIC","6146","COMPLEMENT FACTOR H",NA,"4519-5","mg/dL"
"EPIC","6155","NEUTROPHIL OXID. BURST",NA,"30903-9",NA
"EPIC","6156","MATERNAL SCREEN 4",NA,"49092-0",NA
"EPIC","6157","PROPEPTIDE I COLLAGEN","ug/L","47255-5","ug/L"
"EPIC","6157","PROPEPTIDE I COLLAGEN",NA,"47255-5","ug/L"
"EPIC","6158","BORDETELLA PCR",NA,"23826-1",NA
"EPIC","6162","PHENOSENSE GT(TM), NY",NA,"49665-3",NA
"EPIC","6163","BULLOUS PEMPHIGOID",NA,"38410-7","titer"
"EPIC","6164","CHYMOTRYPSIN, STOOL","U/g","2125-3","ug/kg"
"EPIC","6164","CHYMOTRYPSIN, STOOL",NA,"2125-3","ug/kg"
"EPIC","6165","C-TELOPEPTIDE, SERUM","pg/mL","41171-0","pg/mL"
"EPIC","6165","C-TELOPEPTIDE, SERUM",NA,"41171-0","pg/mL"
"EPIC","6166","COFFEE IGE",NA,"6083-0","kIU/L"
"EPIC","6167","OREGANO IGE","kU/L","7552-3","kIU/L"
"EPIC","6168","PARSLEY IGE","kU/L","6203-4","kIU/L"
"EPIC","6168","PARSLEY IGE",NA,"6203-4","kIU/L"
"EPIC","6173","YEAST IGE",NA,"6287-7","kIU/L"
"EPIC","6174","GREEN PEPPER IGE",NA,"6852-8","kIU/L"
"EPIC","6175","COTTONWOOD IGE",NA,"6090-5","kIU/L"
"EPIC","6179","A.PULLULANS IGE","kU/L","6029-3","kU/L"
"EPIC","6179","A.PULLULANS IGE",NA,"6029-3","kU/L"
"EPIC","6180","PIGEON DROPPINGS IGE","kU/L","17463-1",NA
"EPIC","6180","PIGEON DROPPINGS IGE",NA,"17463-1",NA
"EPIC","6181","RAT EPITHELIA IGE",NA,"6224-0","kIU/L"
"EPIC","6182","WHITE PINE IGE","kU/L","6282-8","kIU/L"
"EPIC","6182","WHITE PINE IGE",NA,"6282-8","kIU/L"
"EPIC","6183","F.MONILIFORME IGE",NA,"6121-8","kIU/L"
"EPIC","6184","CULT. RYE GRASS IGE","kU/L","6236-4","kIU/L"
"EPIC","6184","CULT. RYE GRASS IGE",NA,"6236-4","kIU/L"
"EPIC","6185","MUSHROOM IGE",NA,"6848-6","kIU/L"
"EPIC","6189","CKMB MASSED/ED ONLY","NG/ML","13969-1","ng/mL"
"EPIC","6189","CKMB MASSED/ED ONLY",NA,"13969-1","ng/mL"
"EPIC","6191","PARROT/PKEET DROP IGE","kU/L","6201-8","kIU/L"
"EPIC","6191","PARROT/PKEET DROP IGE",NA,"6201-8","kIU/L"
"EPIC","6192","PENICILLOYL V IGE","kU/L","6210-9","kIU/L"
"EPIC","6196","OLIVE IGE","kU/L","21428-8","kIU/L"
"EPIC","6196","OLIVE IGE",NA,"21428-8","kIU/L"
"EPIC","6198","CHERRY IGE","kU/L","6719-9","kIU/L"
"EPIC","6200","ADENOVIRUS QUANT PCR","copies","49340-3","copies/mL"
"EPIC","6200","ADENOVIRUS QUANT PCR","copies/mL","49340-3","copies/mL"
"EPIC","6200","ADENOVIRUS QUANT PCR","DNA copies/ml","49340-3","copies/mL"
"EPIC","6200","ADENOVIRUS QUANT PCR",NA,"49340-3","copies/mL"
"EPIC","6201","NICOTINE AND COTININE, SR",NA,"90226-2",NA
"EPIC","6203","ESTROGENS, TOTAL","pg/mL","2254-1","pg/mL"
"EPIC","6203","ESTROGENS, TOTAL",NA,"2254-1","pg/mL"
"EPIC","6209","BLACKBERRY IGE",NA,"7151-4","kIU/L"
"EPIC","6210","PAPER WASP IGE",NA,"6198-6","kIU/L"
"EPIC","6211","WH-FACED HORNET IGE",NA,"6280-2","kIU/L"
"EPIC","6212","YELLOW HORNET IGE",NA,"6288-5","kIU/L"
"EPIC","6214","HIV-1 VIRAL LOAD","copies/mL","20447-9","copies/mL"
"EPIC","6214","HIV-1 VIRAL LOAD","COPIES/ML","20447-9","copies/mL"
"EPIC","6214","HIV-1 VIRAL LOAD","cp/mL","20447-9","copies/mL"
"EPIC","6214","HIV-1 VIRAL LOAD","CP/ML","20447-9","copies/mL"
"EPIC","6222","ESTRADIOL, FREE SERUM","pg/mL","2240-0","pg/mL"
"EPIC","6222","ESTRADIOL, FREE SERUM",NA,"2240-0","pg/mL"
"EPIC","6232","VOLATGE-GATED POTASSIUM","pmol/L","41871-5","pmol/L"
"EPIC","6232","VOLATGE-GATED POTASSIUM",NA,"41871-5","pmol/L"
"EPIC","6233","BIOTINIDASE",NA,"38478-4",NA
"EPIC","6236","GLYCOMARK","ug/mL","53835-5","ug/mL"
"EPIC","6236","GLYCOMARK","UG/ML","53835-5","ug/mL"
"EPIC","6236","GLYCOMARK",NA,"53835-5","ug/mL"
"EPIC","6238","BK QUANTITATION, SERUM",NA,"41479-7","copies/uL"
"EPIC","6239","BK QUANTITATION, URINE",NA,"41480-5","copies/uL"
"EPIC","6241","TILAPIA","kU/L","32572-0","kU/L"
"EPIC","6241","TILAPIA",NA,"32572-0","kU/L"
"EPIC","6243","ANA TITER NEG",NA,"5048-4","titer"
"EPIC","6251","ETRAVIRINE HYPERSUSC CUTOFF",NA,"53798-5",NA
"EPIC","6254","ADENOVIRUS QNT. PCR, URINE","copies/mL","48609-2","copies/mL"
"EPIC","6254","ADENOVIRUS QNT. PCR, URINE","DNA copies/ml","48609-2","copies/mL"
"EPIC","6254","ADENOVIRUS QNT. PCR, URINE",NA,"48609-2","copies/mL"
"EPIC","6255","JC VIRUS QNT. PCR, URINE","copies/mL","35661-8",NA
"EPIC","6255","JC VIRUS QNT. PCR, URINE","DNA copies/ml","35661-8",NA
"EPIC","6255","JC VIRUS QNT. PCR, URINE",NA,"35661-8",NA
"EPIC","6256","CALPROTECTIN","ug/g","38445-3","ug/g"
"EPIC","6256","CALPROTECTIN",NA,"38445-3","ug/g"
"EPIC","6258","AMOXICILLIN IGE","kU/L","6829-6","kIU/L"
"EPIC","6258","AMOXICILLIN IGE",NA,"6829-6","kIU/L"
"EPIC","6259","AMPICILLIN IGE","kU/L","6712-4","kIU/L"
"EPIC","6259","AMPICILLIN IGE",NA,"6712-4","kIU/L"
"EPIC","6261","CEPHALOSPORIN IGE",NA,"50033-0","kU/L"
"EPIC","6268","ANA PAT NEG",NA,"14611-8",NA
"EPIC","6269","TSH,3RD GENERATION","mIU/L","11580-8","mIU/L"
"EPIC","6269","TSH,3RD GENERATION","MIU/L","11580-8","mIU/L"
"EPIC","6273","JC VIRUS, QNT, PCR - CSF",NA,"33295-7",NA
"EPIC","6274","JC VIRUS, QNT, PCR - BLOOD","DNA copies/ml","42921-7",NA
"EPIC","6274","JC VIRUS, QNT, PCR - BLOOD",NA,"42921-7",NA
"EPIC","6275","BK VIRUS, QNT, PCR - CSF","DNA copies/ml","49344-5","copies/mL"
"EPIC","6275","BK VIRUS, QNT, PCR - CSF",NA,"49344-5","copies/mL"
"EPIC","6276","BK VIRUS, QNT, PCR - BLOOD","DNA copies/ml","41479-7","copies/uL"
"EPIC","6276","BK VIRUS, QNT, PCR - BLOOD",NA,"41479-7","copies/uL"
"EPIC","6277","BK VIRUS, QNT, PCR - URINE","DNA copies/ml","41480-5","copies/uL"
"EPIC","6277","BK VIRUS, QNT, PCR - URINE",NA,"41480-5","copies/uL"
"EPIC","6282","EBV-DNA QUAL, CSF",NA,"23858-4",NA
"EPIC","6283","KETONE BODIES, SERUM",NA,"2513-0",NA
"EPIC","6284","MITOCHONDRIAL DNA EVAL",NA,"34675-9",NA
"EPIC","6289","APRICOT IGE","kU/L","7091-2","kIU/L"
"EPIC","6289","APRICOT IGE",NA,"7091-2","kIU/L"
"EPIC","6291","MUGWORT IGE","kU/L","6183-8","kIU/L"
"EPIC","6291","MUGWORT IGE",NA,"6183-8","kIU/L"
"EPIC","6297","RBC","/HPF","13945-1","/HPF"
"EPIC","6297","RBC","CELLS/HPF","13945-1","/HPF"
"EPIC","6297","RBC","M/uL","798-9","/uL"
"EPIC","6297","RBC","Mill/mcL","798-9","/uL"
"EPIC","6297","RBC","MILL/MCL","798-9","/uL"
"EPIC","6297","RBC","x10E6/Ul","798-9","/uL"
"EPIC","6297","RBC","X10E6/UL","798-9","/uL"
"EPIC","6297","RBC",NA,"789-8","10*12/L"
"EPIC","6298","MCV","fl","787-2","fL"
"EPIC","6298","MCV","fL","787-2","fL"
"EPIC","6298","MCV","FL","787-2","fL"
"EPIC","6298","MCV",NA,"787-2","fL"
"EPIC","6302","TOXOPLASMA PCR QUANT","copies/mL","49448-4","copies/mL"
"EPIC","6302","TOXOPLASMA PCR QUANT","DNA copies/ml","49448-4","copies/mL"
"EPIC","6302","TOXOPLASMA PCR QUANT",NA,"49448-4","copies/mL"
"EPIC","6308","ANTI-XA","IU/mL","3271-4","U/mL"
"EPIC","6308","ANTI-XA",NA,"3271-4","U/mL"
"EPIC","6310","MCH","pg","785-6","pg"
"EPIC","6310","MCH","PG","785-6","pg"
"EPIC","6310","MCH",NA,"785-6","pg"
"EPIC","6311","MCHC","%","786-4","g/dL"
"EPIC","6311","MCHC","G.Dl","786-4","g/dL"
"EPIC","6311","MCHC","g/dl","786-4","g/dL"
"EPIC","6311","MCHC","g/dL","786-4","g/dL"
"EPIC","6311","MCHC","G/DL","786-4","g/dL"
"EPIC","6311","MCHC","gm/dL","786-4","g/dL"
"EPIC","6311","MCHC",NA,"786-4","g/dL"
"EPIC","6312","RDW","%","788-0","%"
"EPIC","6312","RDW","fL","788-0","%"
"EPIC","6312","RDW",NA,"788-0","%"
"EPIC","6313","MPV","fL","32623-1","fL"
"EPIC","6313","MPV","FL","32623-1","fL"
"EPIC","6313","MPV",NA,"32623-1","fL"
