HP:0010091,7,Symphalangism affecting the proximal phalanx of the hallux
HP:0010092,8,Triangular shaped proximal phalanx of the hallux
HP:0010093,8,Duplication of the proximal phalanx of the hallux
HP:0010094,9,Complete duplication of the proximal phalanx of the hallux
HP:0010095,9,Partial duplication of the proximal phalanx of the hallux
HP:0010096,9,Complete duplication of the distal phalanx of the hallux
HP:0010097,9,Partial duplication of the distal phalanx of the hallux
HP:0010098,7,Complete duplication of the 1st metatarsal
HP:0010099,7,Partial duplication of the 1st metatarsal
HP:0010100,8,Complete duplication of hallux phalanx
HP:0010101,8,Partial duplication of the phalanges of the hallux
HP:0010102,8,Aplasia of the distal phalanx of the hallux
HP:0010103,8,Short distal phalanx of hallux
HP:0010104,7,Absent first metatarsal
HP:0010105,6,Short first metatarsal
HP:0010106,8,Aplasia of the proximal phalanx of the hallux
HP:0010107,8,Short proximal phalanx of hallux
HP:0010108,6,Absent toe
HP:0010109,7,Short hallux
HP:0010110,7,Aplasia of the phalanges of the hallux
HP:0010111,7,Short phalanx of hallux
HP:0010112,6,Mesoaxial foot polydactyly
HP:0010113,7,Absent hallux epiphysis
HP:0010114,7,Bracket epiphyses of the hallux
HP:0010115,7,Cone-shaped epiphyses of the hallux
HP:0010116,7,Enlarged epiphyses of the hallux
HP:0010117,7,Fragmentation of the epiphyses of the hallux
HP:0010118,7,Irregular epiphyses of the hallux
HP:0010119,7,Ivory epiphyses of the hallux
HP:0010120,7,Pseudoepiphyses of the hallux
HP:0010121,7,Small epiphyses of the hallux
HP:0010122,5,Stippling of the epiphyses of the hallux
HP:0010123,7,Triangular epiphyses of the hallux
HP:0010124,7,Abnormality of the epiphysis of the distal phalanx of the hallux
HP:0010125,7,Abnormality of the epiphysis of the 1st metatarsal
HP:0010126,7,Abnormality of the epiphysis of the proximal phalanx of the hallux
HP:0010127,8,Absent epiphysis of the proximal phalanx of the hallux
HP:0010128,8,Bracket epiphysis of the proximal phalanx of the hallux
HP:0010129,8,Cone-shaped epiphysis of the proximal phalanx of the hallux
HP:0010130,8,Enlarged epiphysis of the proximal phalanx of the hallux
HP:0010131,8,Fragmentation of the epiphysis of the proximal phalanx of the hallux
HP:0010132,8,Irregular epiphysis of the proximal phalanx of the hallux
HP:0010133,8,Ivory epiphysis of the proximal phalanx of the hallux
HP:0010134,8,Pseudoepiphysis of the proximal phalanx of the hallux
HP:0010135,8,Small epiphysis of the proximal phalanx of the hallux
HP:0010136,6,Stippling of the epiphysis of the proximal phalanx of the hallux
HP:0010137,8,Triangular epiphysis of the proximal phalanx of the hallux
HP:0010138,8,Absent epiphysis of the distal phalanx of the hallux
HP:0010139,8,Bracket epiphysis of the distal phalanx of the hallux
HP:0010140,8,Cone-shaped epiphysis of the distal phalanx of the hallux
HP:0010141,8,Enlarged epiphysis of the distal phalanx of the hallux
HP:0010142,8,Fragmentation of the epiphysis of the distal phalanx of the hallux
HP:0010143,8,Irregular epiphysis of the distal phalanx of the hallux
HP:0010144,8,Ivory epiphysis of the distal phalanx of the hallux
HP:0010145,8,Pseudoepiphysis of the distal phalanx of the hallux
HP:0010146,8,Small epiphysis of the distal phalanx of the hallux
HP:0010147,6,Stippling of the epiphysis of the distal phalanx of the hallux
HP:0010148,8,Triangular epiphysis of the distal phalanx of the hallux
HP:0010149,8,Absent epiphysis of the 1st metatarsal
HP:0010150,8,Bracket epiphysis of the 1st metatarsal
HP:0010151,6,Cone-shaped epiphysis of the 1st metatarsal
HP:0010152,8,Enlarged epiphysis of the 1st metatarsal
HP:0010153,8,Fragmentation of the epiphysis of the 1st metatarsal
HP:0010154,8,Irregular epiphysis of the 1st metatarsal
HP:0010155,8,Ivory epiphysis of the 1st metatarsal
HP:0010156,8,Pseudoepiphysis of the 1st metatarsal
HP:0010157,8,Small epiphysis of the 1st metatarsal
HP:0010158,8,Stippling of the epiphysis of the 1st metatarsal
HP:0010159,8,Triangular epiphysis of the 1st metatarsal
HP:0010160,5,Abnormality of the epiphyses of the toes
HP:0010161,5,Abnormality of the phalanges of the toes
HP:0010162,6,Absent epiphyses of the toes
HP:0010163,6,Bracket epiphyses of the toes
HP:0010164,6,Cone-shaped epiphyses of the toes
HP:0010165,6,Enlarged epiphyses of the toes
HP:0010166,6,Fragmentation of the epiphyses of the toes
HP:0010167,6,Irregular epiphyses of the toes
HP:0010168,6,Ivory epiphyses of the toes
HP:0010169,6,Pseudoepiphyses of the toes
HP:0010170,6,Small epiphyses of the toes
HP:0010171,4,Epiphyseal stippling of toe phalanges
HP:0010172,6,Triangular epiphyses of the toes
HP:0010173,5,Aplasia/Hypoplasia of the phalanges of the toes
HP:0010174,4,Broad phalanx of the toes
HP:0010175,6,Bullet-shaped toe phalanx
HP:0010176,6,Curved toe phalanx
HP:0010177,5,Osteolytic defects of the phalanges of the toes
HP:0010178,7,Patchy sclerosis of toe phalanx
HP:0010179,6,Symphalangism affecting the phalanges of the toes
HP:0010180,6,Triangular shaped phalanges of the toes
HP:0010181,6,Duplication of phalanx of toe
HP:0010182,6,Abnormality of the distal phalanges of the toes
HP:0010183,6,Abnormality of the middle phalanges of the toes
HP:0010184,6,Abnormality of toe proximal phalanx
HP:0010185,6,Aplasia/Hypoplasia of the distal phalanges of the toes
HP:0010186,5,Broad distal phalanx of the toes
HP:0010187,7,Bullet-shaped distal toe phalanx
HP:0010188,7,Curved distal toe phalanx
HP:0010189,6,Osteolytic defects of the distal phalanges of the toes
HP:0010190,8,Patchy sclerosis of distal toe phalanx
HP:0010191,7,Symphalangism affecting the distal phalanges of the toes
HP:0010192,7,Triangular shaped distal phalanges of the toes
HP:0010193,7,Duplication of distal phalanx of toe
HP:0010194,6,Aplasia/Hypoplasia of the middle phalanges of the toes
HP:0010195,5,Broad middle phalanges of the toes
HP:0010196,7,Bullet-shaped middle toe phalanx
HP:0010197,7,Curved middle toe phalanx
HP:0010198,6,Osteolytic defects of the middle phalanges of the toes
HP:0010199,8,Patchy sclerosis of middle toe phalanx
HP:0010200,7,Symphalangism affecting the middle phalanges of the toes
HP:0010201,7,Triangular shaped middle phalanges of the toes
HP:0010202,7,Duplication of middle phalanx of toe
HP:0010203,6,Aplasia/hypoplasia of proximal toe phalanx
HP:0010204,5,Broad proximal phalanx of toe
HP:0010205,7,Bullet-shaped proximal toe phalanx
HP:0010206,7,Curved proximal toe phalanx
HP:0010207,6,Osteolytic defect of the proximal toe phalanx
HP:0010208,8,Patchy sclerosis of proximal toe phalanx
HP:0010209,7,Symphalangism affecting the proximal phalanges of the toes
HP:0010210,7,Triangular shaped proximal phalanges of the toes
HP:0010211,7,Duplication of proximal phalanx of toe
HP:0010212,5,Flexion contracture of the hallux
HP:0010213,6,Contracture of the tarsometatarsal joint of the hallux
HP:0010214,6,Contracture of the interphalangeal joint of the hallux
HP:0010215,6,Contractures of the metatarsophalangeal joint of the hallux
HP:0010216,3,Abnormality of the foot
HP:0010217,5,Metatarsus adductus
HP:0010218,6,Rocker bottom foot
HP:0010219,4,Structural foot deformity
HP:0010220,6,Abnormality of the epiphysis of the 2nd metacarpal
HP:0010221,7,Pseudoepiphyses of second metacarpal
HP:0010222,6,Abnormality of the epiphysis of the 3rd metacarpal
HP:0010223,7,Pseudoepiphysis of the 3rd metacarpal
HP:0010224,6,Abnormality of the epiphysis of the 4th metacarpal
HP:0010225,7,Pseudoepiphysis of the 4th metacarpal
HP:0010226,6,Abnormality of the epiphysis of the 5th metacarpal
HP:0010227,7,Pseudoepiphysis of the 5th metacarpal
HP:0010228,6,Absent epiphyses of the phalanges of the hand
HP:0010229,6,Bracket epiphyses of the phalanges of the hand
HP:0010230,6,Cone-shaped epiphyses of the phalanges of the hand
HP:0010231,6,Enlarged epiphyses of the phalanges of the hand
HP:0010232,5,Fragmentation of the epiphyses of the phalanges of the hand
HP:0010233,5,Irregular epiphyses of the phalanges of the hand
HP:0010234,6,Ivory epiphyses of the phalanges of the hand
HP:0010235,6,Pseudoepiphyses of the phalanges of the hand
HP:0010236,6,Small epiphyses of the phalanges of the hand
HP:0010237,4,Epiphyseal stippling of finger phalanges
HP:0010238,6,Triangular epiphyses of the phalanges of the hand
HP:0010239,6,Aplasia of the middle phalanx of the hand
HP:0010240,6,Short middle phalanx of finger
HP:0010241,6,Short proximal phalanx of finger
HP:0010242,6,Aplasia of the proximal phalanges of the hand
HP:0010243,6,Abnormality of the epiphyses of the distal phalanx of finger
HP:0010244,6,Abnormality of the epiphyses of the middle phalanges of the hand
HP:0010245,6,Abnormality of the epiphyses of the proximal phalanges of the hand
HP:0010246,7,Absent epiphyses of the distal phalanges of the hand
HP:0010247,7,Bracket epiphyses of the distal phalanges of the hand
HP:0010248,7,Cone-shaped epiphyses of the distal phalanges of the hand
HP:0010249,7,Enlarged epiphyses of the distal phalanges of the hand
HP:0010250,6,Fragmentation of the epiphyses of the distal phalanges of the hand
HP:0010251,6,Irregular epiphyses of the distal phalanges of the hand
HP:0010252,7,Ivory epiphyses of the distal phalanges of the hand
HP:0010253,7,Pseudoepiphyses of the distal phalanges of the hand
HP:0010254,7,Small epiphyses of the distal phalanges of the hand
HP:0010255,5,Stippling of the epiphyses of the distal phalanges of the hand
HP:0010256,7,Triangular epiphyses of the distal phalanges of the hand
HP:0010257,7,Absent epiphyses of the middle phalanges of the hand
HP:0010258,7,Bracket epiphyses of the middle phalanges of the hand
HP:0010259,7,Cone-shaped epiphyses of the middle phalanges of the hand
HP:0010260,7,Enlarged epiphyses of the middle phalanges of the hand
HP:0010261,6,Fragmentation of the epiphyses of the middle phalanges of the hand
HP:0010262,6,Irregular epiphyses of the middle phalanges of the hand
HP:0010263,7,Ivory epiphyses of the middle phalanges of the hand
HP:0010264,7,Pseudoepiphyses of the middle phalanges of the hand
HP:0010265,7,Small epiphyses of the middle phalanges of the hand
HP:0010266,5,Stippling of the epiphyses of the middle phalanges of the hand
HP:0010267,7,Triangular epiphyses of the middle phalanges of the hand
HP:0010268,7,Absent epiphyses of the proximal phalanges of the hand
HP:0010269,7,Bracket epiphyses of the proximal phalanges of the hand
HP:0010270,7,Cone-shaped epiphyses of the proximal phalanges of the hand
HP:0010271,7,Enlarged epiphyses of the proximal phalanges of the hand
HP:0010272,6,Fragmentation of the epiphyses of the proximal phalanges of the hand
HP:0010273,6,Irregular epiphyses of the proximal phalanges of the hand
HP:0010274,7,Ivory epiphyses of the proximal phalanges of the hand
HP:0010275,7,Pseudoepiphyses of the proximal phalanges of the hand
HP:0010276,7,Small epiphyses of the proximal phalanges of the hand
HP:0010277,5,Stippling of the epiphyses of the proximal phalanges of the hand
HP:0010278,7,Triangular epiphyses of the proximal phalanges of the hand
HP:0010279,5,Hyperplasia of midface
HP:0010280,5,Stomatitis
HP:0010281,9,Cleft lower lip
HP:0010282,9,Thin lower lip vermilion
HP:0010283,10,Non-midline cleft lip
HP:0010284,9,Intra-oral hyperpigmentation
HP:0010285,8,Oral synechia
HP:0010286,7,Abnormal salivary gland morphology
HP:0010287,8,Abnormality of the submandibular glands
HP:0010288,8,Abnormality of the sublingual glands
HP:0010289,10,Cleft of alveolar ridge of maxilla
HP:0010290,9,Short hard palate
HP:0010291,8,Prominent palatine ridges
HP:0010292,11,Absent uvula
HP:0010293,10,Aplasia/Hypoplasia of the uvula
HP:0010294,8,Palate fistula
HP:0010295,9,Aplasia/Hypoplasia of the tongue
HP:0010296,8,Ankyloglossia
HP:0010297,9,Bifid tongue
HP:0010298,9,Smooth tongue
HP:0010299,9,Abnormality of dentin
HP:0010300,2,Abnormally low-pitched voice
HP:0010301,5,Spinal dysraphism
HP:0010302,5,Spinal cord tumor
HP:0010303,5,Abnormal spinal meningeal morphology
HP:0010304,6,Spinal meningeal diverticulum
HP:0010305,7,Absence of the sacrum
HP:0010306,5,Short thorax
HP:0010307,4,Stridor
HP:0010308,7,Asternia
HP:0010309,6,Bifid sternum
HP:0010310,6,Chylothorax
HP:0010311,3,Aplasia/Hypoplasia of the breasts
HP:0010312,3,Asymmetry of the breasts
HP:0010313,3,Breast hypertrophy
HP:0010314,5,Premature thelarche
HP:0010315,4,Aplasia/Hypoplasia of the diaphragm
HP:0010316,7,Ebstein anomaly of the tricuspid valve
HP:0010317,7,Scapular aplasia
HP:0010318,4,Aplasia/Hypoplasia of the abdominal wall musculature
HP:0010319,5,Abnormality of the 2nd toe
HP:0010320,5,Abnormality of the 3rd toe
HP:0010321,5,Abnormality of the 4th toe
HP:0010322,5,Abnormality of the 5th toe
HP:0010323,6,Abnormality of the epiphyses of the 2nd toe
HP:0010324,6,Abnormality of phalanx of the 2nd toe
HP:0010325,6,Aplasia/Hypoplasia of the 2nd toe
HP:0010326,6,Deviation of the 2nd toe
HP:0010327,5,Flexion contracture of the 2nd toe
HP:0010328,6,Polydactyly affecting the 2nd toe
HP:0010329,6,Abnormality of the epiphyses of the 3rd toe
HP:0010330,6,Abnormality of the phalanges of the 3rd toe
HP:0010331,6,Aplasia/Hypoplasia of the 3rd toe
HP:0010332,6,Deviation of the 3rd toe
HP:0010333,5,Flexion contracture of 3rd toe
HP:0010334,6,Polydactyly affecting the 3rd toe
HP:0010335,6,Abnormality of the epiphyses of the 4th toe
HP:0010336,6,Abnormality of the phalanges of the 4th toe
HP:0010337,6,Aplasia/Hypoplasia of the 4th toe
HP:0010338,6,Deviation of the 4th toe
HP:0010339,5,Flexion contracture of the 4th toe
HP:0010340,6,Polydactyly affecting the 4th toe
HP:0010341,6,Abnormality of the epiphyses of the 5th toe
HP:0010342,6,Abnormality of the phalanges of the 5th toe
HP:0010343,6,Aplasia/Hypoplasia of the 5th toe
HP:0010344,6,Deviation of the 5th toe
HP:0010345,5,Flexion contracture of the 5th toe
HP:0010346,6,Postaxial foot polydactyly
HP:0010347,6,Aplasia/Hypoplasia of the phalanges of the 2nd toe
HP:0010348,5,Broad phalanges of the 2nd toe
HP:0010349,7,Bullet-shaped 2nd toe phalanx
HP:0010350,7,Curved 2nd toe phalanx
HP:0010351,6,Osteolytic defects of the phalanges of the 2nd toe
HP:0010352,7,Patchy sclerosis of 2nd toe phalanx
HP:0010353,6,Symphalangism affecting the phalanges of the 2nd toe
HP:0010354,7,Triangular shaped phalanges of the 2nd toe
HP:0010355,7,Duplication of the phalanges of the 2nd toe
HP:0010356,7,Abnormality of the distal phalanx of the 2nd toe
HP:0010357,7,Abnormality of the middle phalanx of the 2nd toe
HP:0010358,7,Abnormality of the proximal phalanx of the 2nd toe
HP:0010359,6,Aplasia/Hypoplasia of the phalanges of the 3rd toe
HP:0010360,5,Broad phalanges of the 3rd toe
HP:0010361,7,Bullet-shaped 3rd toe phalanx
HP:0010362,7,Curved 3rd toe phalanx
HP:0010363,6,Osteolytic defects of the phalanges of the 3rd toe
HP:0010364,7,Patchy sclerosis of 3rd toe phalanx
HP:0010365,6,Symphalangism affecting the phalanges of the 3rd toe
HP:0010366,7,Triangular shaped phalanges of the 3rd toe
HP:0010367,7,Duplication of phalanx of the 3rd toe
HP:0010368,7,Abnormality of the distal phalanx of the 3rd toe
HP:0010369,7,Abnormality of the middle phalanx of the 3rd toe
HP:0010370,7,Abnormality of the proximal phalanx of the 3rd toe
HP:0010371,6,Aplasia/Hypoplasia of the phalanges of the 4th toe
HP:0010372,5,Broad phalanges of the 4th toe
HP:0010373,7,Bullet-shaped 4th toe phalanx
HP:0010374,7,Curved 4th toe phalanx
HP:0010375,6,Osteolytic defects of the phalanges of the 4th toe
HP:0010376,7,Patchy sclerosis of 4th toe phalanx
HP:0010377,6,Symphalangism affecting the phalanges of the 4th toe
HP:0010378,7,Triangular shaped phalanges of the 4th toe
HP:0010379,7,Duplication of phalanx of the 4th toe
HP:0010380,7,Abnormality of the distal phalanx of the 4th toe
HP:0010381,7,Abnormality of the middle phalanx of the 4th toe
HP:0010382,7,Abnormality of the proximal phalanx of the 4th toe
HP:0010383,6,Aplasia/Hypoplasia of the phalanges of the 5th toe
HP:0010384,5,Broad phalanges of the 5th toe
HP:0010385,7,Bullet-shaped 5th toe phalanx
HP:0010386,7,Curved 5th toe phalanx
HP:0010387,6,Osteolytic defects of the phalanges of the 5th toe
HP:0010388,7,Patchy sclerosis of 5th toe phalanx
HP:0010389,6,Symphalangism affecting the phalanges of the 5th toe
HP:0010390,7,Triangular shaped phalanges of the 5th toe
HP:0010391,7,Duplication of the phalanges of the 5th toe
HP:0010392,7,Abnormality of the distal phalanx of the 5th toe
HP:0010393,7,Abnormality of the middle phalanx of the 5th toe
HP:0010394,7,Abnormality of the proximal phalanx of the 5th toe
HP:0010395,7,Aplasia/hypoplasia of the proximal phalanx of the 2nd toe
HP:0010396,6,Broad proximal phalanx of the 2nd toe
HP:0010397,8,Bullet-shaped proximal phalanx of the 2nd toe
HP:0010398,8,Curved proximal phalanx of the 2nd toe
HP:0010399,7,Osteolytic defects of the proximal phalanx of the 2nd toe
HP:0010400,8,Patchy sclerosis of the proximal phalanx of the 2nd toe
HP:0010401,7,Symphalangism affecting the proximal phalanx of the 2nd toe
HP:0010402,8,Triangular shaped proximal phalanx of the 2nd toe
HP:0010403,8,Duplication of the proximal phalanx of the 2nd toe
HP:0010404,7,Aplasia/Hypoplasia of the middle phalanx of the 2nd toe
HP:0010405,6,Broad middle phalanx of the 2nd toe
HP:0010406,8,Bullet-shaped middle phalanx of the 2nd toe
HP:0010407,8,Curved middle phalanx of the 2nd toe
HP:0010408,7,Osteolytic defects of the middle phalanx of the 2nd toe
HP:0010409,8,Patchy sclerosis of the middle phalanx of the 2nd toe
HP:0010410,7,Symphalangism affecting the middle phalanx of the 2nd toe
HP:0010411,8,Triangular shaped middle phalanx of the 2nd toe
HP:0010412,8,Duplication of the middle phalanx of the 2nd toe
HP:0010413,7,Aplasia/Hypoplasia of the distal phalanx of the 2nd toe
HP:0010414,6,Broad distal phalanx of the 2nd toe
HP:0010415,8,Bullet-shaped distal phalanx of the 2nd toe
HP:0010416,8,Curved distal phalanx of the 2nd toe
HP:0010417,7,Osteolytic defects of the distal phalanx of the 2nd toe
HP:0010418,8,Patchy sclerosis of the distal phalanx of the 2nd toe
HP:0010419,7,Symphalangism affecting the distal phalanx of the 2nd toe
HP:0010420,8,Triangular shaped distal phalanx of the 2nd toe
HP:0010421,8,Duplication of the distal phalanx of the 2nd toe
HP:0010422,9,Complete duplication of the proximal phalanx of the 2nd toe
HP:0010423,9,Partial duplication of the proximal phalanx of the 2nd toe
HP:0010424,9,Complete duplication of the distal phalanx of the 2nd toe
HP:0010425,9,Partial duplication of the distal phalanx of the 2nd toe
HP:0010426,9,Complete duplication of the middle phalanx of the 2nd toe
HP:0010427,9,Partial duplication of the middle phalanx of the 2nd toe
HP:0010428,8,Partial duplication of phalanx of the 2nd toe
HP:0010429,8,Complete duplication of the phalanges of the 2nd toe
HP:0010430,7,Aplasia of the phalanges of the 2nd toe
HP:0010431,7,Short phalanx of the 2nd toe
HP:0010432,8,Absent distal phalanx of the 2nd toe
HP:0010433,8,Short distal phalanx of the 2nd toe
HP:0010434,8,Aplasia of the middle phalanx of the 2nd toe
HP:0010435,8,Short middle phalanx of the 2nd toe
HP:0010436,8,Aplasia of the proximal phalanx of the 2nd toe
HP:0010437,8,Short proximal phalanx of the 2nd toe
HP:0010438,5,Abnormal ventricular septum morphology
HP:0010439,5,Atrioventricular canal defect
HP:0010440,6,Ectopic accesory toe-like appendage
HP:0010441,7,Ectopic accessory finger-like appendage
HP:0010442,5,Polydactyly
HP:0010443,5,Bifid femur
HP:0010444,5,Pulmonary insufficiency
HP:0010445,6,Primum atrial septal defect
HP:0010446,6,Tricuspid stenosis
HP:0010447,6,Anal fistula
HP:0010448,6,Colonic atresia
HP:0010449,7,Duodenal stenosis
HP:0010450,5,Esophageal stenosis
HP:0010451,5,Aplasia/Hypoplasia of the spleen
HP:0010452,5,Ectopia of the spleen
HP:0010453,6,Pelvic bone asymmetry
HP:0010454,6,Acetabular spurs
HP:0010455,6,Steep acetabular roof
HP:0010456,5,Abnormal greater sciatic notch morphology
HP:0010457,6,Widened greater sciatic notch
HP:0010458,6,Female pseudohermaphroditism
HP:0010459,6,True hermaphroditism
HP:0010460,4,Abnormality of the female genitalia
HP:0010461,4,Abnormality of the male genitalia
HP:0010462,8,Aplasia/Hypoplasia of the ovary
HP:0010463,9,Aplasia of the ovary
HP:0010464,10,Streak ovary
HP:0010465,5,Precocious puberty in females
HP:0010466,3,Delayed puberty
HP:0010467,3,Delayed puberty
HP:0010468,8,Aplasia/Hypoplasia of the testes
HP:0010469,9,Absent testis
HP:0010470,7,Supernumerary testes
HP:0010471,4,Oligosacchariduria
HP:0010472,3,Abnormal circulating porphyrin concentration
HP:0010473,3,Porphyrinuria
HP:0010474,6,Bladder stones
HP:0010475,3,Cloacal exstrophy
HP:0010476,6,Aplasia/Hypoplasia of the bladder
HP:0010477,7,Aplasia of the bladder
HP:0010478,6,Abnormality of the urachus
HP:0010479,7,Patent urachus
HP:0010480,3,Urethral fistula
HP:0010481,6,Urethral valve
HP:0010482,4,Acromelia of the upper limbs
HP:0010483,3,Amniotic constriction rings of arms
HP:0010484,3,Hypertrophy of the upper limb
HP:0010485,5,Hyperextensibility at elbow
HP:0010486,5,Abnormality of the hypothenar eminence
HP:0010487,6,Small hypothenar eminence
HP:0010488,8,Aplasia/Hypoplasia of the palmar creases
HP:0010489,9,Absent palmar crease
HP:0010490,7,Abnormality of the palmar creases
HP:0010491,5,Digital constriction ring
HP:0010492,7,Osseous finger syndactyly
HP:0010493,6,Long metacarpals
HP:0010494,4,Acromelia of the lower limbs
HP:0010495,3,Amniotic constriction rings of legs
HP:0010496,3,Hypertrophy of the lower limb
HP:0010497,3,Sirenomelia
HP:0010498,6,Bipartite patella
HP:0010499,6,Patellar subluxation
HP:0010500,5,Hyperextensibility of the knee
HP:0010501,5,Limitation of knee mobility
HP:0010502,5,Fibular bowing
HP:0010503,5,Fibular duplication
HP:0010504,5,Increased length of the tibia
HP:0010505,5,Limitation of movement at ankles
HP:0010506,5,Abnormal plantar dermatoglyphics
HP:0010507,4,Foot asymmetry
HP:0010508,5,Metatarsus valgus
HP:0010509,6,Aplasia of the tarsal bones
HP:0010510,5,Hypermobility of toe joints
HP:0010511,5,Long toe
HP:0010512,3,Adrenal calcification
HP:0010513,4,Pituitary calcification
HP:0010514,5,Hyperpituitarism
HP:0010515,3,Aplasia/Hypoplasia of the thymus
HP:0010516,3,Thymus hyperplasia
HP:0010517,3,Ectopic thymus tissue
HP:0010518,4,Thyroglossal cyst
HP:0010519,3,Increased fetal movement
HP:0010520,3,Seizure
HP:0010521,5,Gait apraxia
HP:0010522,5,Dyslexia
HP:0010523,5,Alexia
HP:0010524,4,Agnosia
HP:0010525,5,Finger agnosia
HP:0010526,5,Dysgraphia
HP:0010527,4,Astereognosia
HP:0010528,5,Prosopagnosia
HP:0010529,4,Echolalia
HP:0010530,6,Palatal myoclonus
HP:0010531,6,Spinal myoclonus
HP:0010532,7,Paroxysmal vertigo
HP:0010533,7,Spasmus nutans
HP:0010534,6,Transient global amnesia
HP:0010535,5,Sleep apnea
HP:0010536,6,Central sleep apnea
HP:0010537,7,Wide cranial sutures
HP:0010538,5,Small sella turcica
HP:0010539,5,Thin calvarium
HP:0010540,6,Advanced pneumatization of cranial sinuses
HP:0010541,4,Cutis gyrata of scalp
HP:0010542,6,Vestibular nystagmus
HP:0010543,5,Opsoclonus
HP:0010544,6,Vertical nystagmus
HP:0010545,7,Downbeat nystagmus
HP:0010546,4,Muscle fibrillation
HP:0010547,4,Muscle flaccidity
HP:0010548,4,Percussion myotonia
HP:0010549,5,Weakness due to upper motor neuron dysfunction
HP:0010550,7,Paraplegia
HP:0010551,6,Paraplegia/paraparesis
HP:0010552,7,Tetraplegia
HP:0010553,5,Oculogyric crisis
HP:0010554,7,Cutaneous finger syndactyly
HP:0010555,6,Cutaneous syndactyly of toes
HP:0010556,5,Abnormal metacarpal morphology
HP:0010557,5,Overlapping fingers
HP:0010558,6,Abnormality of the clivus
HP:0010559,7,Vertical clivus
HP:0010560,6,Undulate clavicles
HP:0010561,7,Undulate ribs
HP:0010562,4,Keloids
HP:0010563,4,Joint contracture of the hand
HP:0010564,7,Bifid epiglottis
HP:0010565,7,Aplasia/Hypoplasia of the Epiglottis
HP:0010566,3,Hamartoma
HP:0010567,5,Y-shaped metatarsals
HP:0010568,4,Hamartoma of the eye
HP:0010569,5,Elevated 7-dehydrocholesterol
HP:0010570,4,Low maternal serum alpha-fetoprotein
HP:0010571,7,Elevated levels of phytanic acid
HP:0010572,5,Infantile muscular hypotonia
HP:0010573,-1,Infantile onset
HP:0010574,5,Abnormality of the epiphysis of the femoral head
HP:0010575,7,Dysplasia of the femoral head
HP:0010576,5,Intracranial cystic lesion
HP:0010577,6,Absent epiphyses
HP:0010578,6,Bracket epiphyses
HP:0010579,6,Cone-shaped epiphysis
HP:0010580,6,Enlarged epiphyses
HP:0010581,6,Irregular epiphyses
HP:0010582,6,Irregular epiphyses
HP:0010583,6,Ivory epiphyses
HP:0010584,6,Pseudoepiphyses
HP:0010585,6,Small epiphyses
HP:0010586,3,Epiphyseal stippling
HP:0010587,6,Triangular epiphyses
HP:0010588,6,Premature epimetaphyseal fusion
HP:0010589,5,Abnormality of the epiphysis of the femoral head
HP:0010590,5,Abnormality of the distal femoral epiphysis
HP:0010591,5,Abnormality of the proximal tibial epiphysis
HP:0010592,5,Abnormality of the distal tibial epiphysis
HP:0010593,4,Abnormality of fibular epiphyses
HP:0010594,5,Abnormality of the proximal fibular epiphysis
HP:0010595,5,Abnormality of the distal fibular epiphysis
HP:0010596,5,Abnormality of the proximal radial epiphysis
HP:0010597,5,Abnormality of the distal radial epiphysis
HP:0010598,5,Abnormality of the proximal humeral epiphysis
HP:0010599,5,Abnormality of the distal humeral epiphysis
HP:0010600,5,Abnormality of the distal ulnar epiphysis
HP:0010601,5,Abnormality of the proximal ulnar epiphysis
HP:0010602,4,Type 2 muscle fiber predominance
HP:0010603,5,Odontogenic keratocysts of the jaw
HP:0010604,7,Cyst of the eyelid
HP:0010605,8,Chalazion
HP:0010606,7,Hordeolum
HP:0010607,8,Hordeolum externum
HP:0010608,8,Hordeolum internum
HP:0010609,5,Skin tags
HP:0010610,6,Palmar pits
HP:0010611,3,Abnormality of the foot
HP:0010612,5,Plantar pits
HP:0010613,4,Abnormality of the plantar skin of foot
HP:0010614,4,Fibroma
HP:0010615,5,Angiofibromas
HP:0010616,4,Lung fibroma
HP:0010617,4,Cardiac fibroma
HP:0010618,5,Ovarian fibroma
HP:0010619,4,Fibroadenoma of the breast
HP:0010620,6,Malar prominence
HP:0010621,6,Cutaneous syndactyly of toes
HP:0010622,3,Neoplasm of the skeletal system
HP:0010623,3,Neoplasm of the breast
HP:0010624,5,Aplastic/hypoplastic toenail
HP:0010625,5,Anterior pituitary dysgenesis
HP:0010626,6,Anterior pituitary agenesis
HP:0010627,6,Anterior pituitary hypoplasia
HP:0010628,4,Facial palsy
HP:0010629,5,Abnormal morphology of the cortex of the humerus
HP:0010630,5,Abnormality of metatarsal epiphysis
HP:0010631,4,Abnormality of the epiphyses of the feet
HP:0010632,5,Total anosmia
HP:0010633,5,Partial anosmia
HP:0010634,5,Total hyposmia
HP:0010635,5,Partial hyposmia
HP:0010636,7,Schizencephaly
HP:0010637,3,Conjunctival amyloidosis
HP:0010638,6,Elevated alkaline phosphatase of hepatic origin
HP:0010639,6,Elevated alkaline phosphatase of bone origin
HP:0010640,5,Abnormality of the nasal cavity
HP:0010641,6,Abnormality of the midnasal cavity
HP:0010642,7,Midnasal stenosis
HP:0010643,8,Midnasal atresia
HP:0010644,7,Midnasal stenosis
HP:0010645,7,Aplasia of the distal phalanges of the toes
HP:0010646,6,Cervical spine instability
HP:0010647,4,Abnormal elasticity of skin
HP:0010648,4,Dermal translucency
