"source","code","test_name","unit","loinc","default_unit"
"EPIC","6122","ASPERGILLUS GALACTOMANNAN AG","INDEX","44357-2",NA
"EPIC","6201","NICOTINE AND COTININE, SR",NA,"90226-2",NA
"EPIC","6461","IGM, SERUM","mg/dL","2472-9","g/L;mg/dL"
"EPIC","9418","RI AUTOANITBODY",NA,"15398-1","titer"
"EPIC","9642","VARICELLA-ZOSTER VIRUS DNA",NA,"47003-9","copies/mL"
"EPIC","11125","NORFENTANYL QUALITATIVE",NA,"43199-9",NA
"EPIC","11126","NORFENTANYL QUANTITATIVE","ng/mL","11074-2","ng/mL"
"EPIC","13239","MONOMERIC PROLACTIN","ng/mL","42607-2","ng/mL"
"EPIC","13971","ASPARAGUS IGE","kU/L","7099-5","kIU/L"
"EPIC","19819","MYD88 SOURCE",NA,"82140-5",NA
"EPIC","19820","MYD88 L265P DETECTION, RESULT",NA,"82140-5",NA
"EPIC","19821","MYD88 L265P DETECTION, QUANT","%","82140-5",NA
"EPIC","25104","AMIODARONE, SERUM","ug/mL","60054-4","ug/mL"
"EPIC","25105","NORAMIODARONE,S","ug/mL","6774-4","mg/L;mcg/mL"
"EPIC","25610","CALCIUM/CREAT.RATIO","mg/g creat","9321-1","mg/g creatinine"
"EPIC","26442","ALPHA-THALASSEMIA",NA,"55234-9",NA
"EPIC","27000","CAROTENE, BETA","ug/dL","2053-7","ug/dL"
"EPIC","28133","COCAINE","ng/mL","3397-7",NA
"EPIC","28134","BENZOYLECGONINE","ng/mL","3393-6",NA
"EPIC","8440","HEPATITIS BE AB",NA,"13953-5",NA
"EPIC","8550","C-3",NA,"4485-9","g/L;mg/dL"
"EPIC","8915","CHEESE MOLD IGE","KIU/L","6068-1","kIU/L; kU/L"
"EPIC","9315","CMV AB IGG",NA,"5124-3","EIA Index; units/mL"
"EPIC","9315","CMV AB IGG","U/mL","5124-3","EIA Index; units/mL"
"EPIC","9315","CMV AB IGG","u/ml","5124-3","EIA Index; units/mL"
"EPIC","10811","APOLIPOPROTEIN B/A1 RATIO","ratio","1874-7","Ratio"
"EPIC","12224","SEGMENTED CELLS","%","769-0","%"
"EPIC","13131","HOURS COLLECTED",NA,"13362-9","hours;hr; min"
"EPIC","13352","PROLACTIN","ng/mL","2842-3","ug/L;ng/mL"
"EPIC","13424","TOTAL VOLUME",NA,"3169-0","mL"
"EPIC","13458","ZINC, URINE - UG/GCRT","ug/g CRT","13473-4","ug/g creatinine"
"EPIC","17489","PENICILLIN V C2 IGE",NA,"6210-9","kIU/L"
"EPIC","17950","BROCCOLI CLASS",NA,"15587-9",NA
"EPIC","17951","BROCCOLI IGE",NA,"6052-5","kIU/L"
"EPIC","18692","PENICILLIN G C1 IGE",NA,"6851-0","kIU/L"
"EPIC","21908","PSGT+IN GENOTYPE RESULTS",NA,"80689-3",NA
"EPIC","21909","PSGT+IN PHENOTYPE RESULTS",NA,"49665-3",NA
"EPIC","22806","AMEBIASIS ANTIBODIES",NA,"22285-1",NA
"EPIC","23061","PSGT+IN NET ASSESSMENT",NA,"83326-9",NA
"EPIC","23062","PSGT+IN INTERPRETATION",NA,"77202-0",NA
"EPIC","27080","VGCC ANTIBODY",NA,"31024-3","fmol/L"
"EPIC","4243","RENIN 0 MIN","NG/ML/HR","17515-8","ng/mL/h"
"EPIC","4243","RENIN 0 MIN",NA,"17515-8","ng/mL/h"
"EPIC","4366","SULFONYLUREA DRUG SCR, SR",NA,"18255-0","ng/mL"
"EPIC","6913","TOTAL VOLUME","Liters","3169-0","mL"
"EPIC","7097","CHLORIDE, URINE","mmol/L","2078-4","mmol/L"
"EPIC","7097","CHLORIDE, URINE",NA,"2078-4","mmol/L"
"EPIC","8841","VON WILLEBRAND'S DISEASE PANEL",NA,"48593-8",NA
"EPIC","10702","AMPLITUDE","MV","80403-9","v"
"EPIC","12653","MAGNESIUM RBC",NA,"2597-3","mmol/L"
"EPIC","14113","HOURS COLLECTED",NA,"13362-9","hours;hr; min"
"EPIC","14114","TOTAL VOLUME",NA,"3169-0","mL"
"EPIC","17044","COPPER,24HR UR","mcg","21219-1","mcg/dL; ng/mL; ug/L"
"EPIC","17921","BEEF CLASS",NA,"6039-2","kIU/L; kU/L"
"EPIC","18000","CAROTENE SER",NA,"2053-7","ug/dL"
"EPIC","18507","LEPTOSPIRA AB SCREEN",NA,"7959-0","titer"
"EPIC","22604","EVEROLIMUS","ng/mL","50544-6","ng/mL"
"EPIC","27597","AMPHETAMINES",NA,"3349-8",NA
"EPIC","2501","AMPHETAMINES, BLOOD",NA,"42576-9","ng/mL"
"EPIC","2782","CAR AUTOANTIBODY",NA,"25834-3",NA
"EPIC","6282","EBV-DNA QUAL, CSF",NA,"23858-4",NA
"EPIC","6641","IGG SUBCLASS 2","mg/dL","2467-9","g/L;mg/dL"
"EPIC","9029","INSULIN",NA,"20448-7","uU/mL"
"EPIC","9637","ENTEROVIRUS RNA PCR",NA,"29591-5",NA
"EPIC","9990","URINE LYTES",NA,"24329-5",NA
"EPIC","12742","OLANZAPINE(ZYPREXA)","ng/mL","12389-3","ng/mL"
"EPIC","13682","ARSENIC,  INORGANIC","ug/L","41992-9","ug/L"
"EPIC","13682","ARSENIC,  INORGANIC",NA,"41992-9","ug/L"
"EPIC","13683","ARSENIC, METHYLATED","ug/L","53779-5","ug/L"
"EPIC","13683","ARSENIC, METHYLATED",NA,"53779-5","ug/L"
"EPIC","13684","ARSENIC, ORGANIC","ug/L","43181-7","ug/L"
"EPIC","13684","ARSENIC, ORGANIC",NA,"43181-7","ug/L"
"EPIC","14076","CLONAZEPAM","ng/mL","3494-2","ug/mL"
"EPIC","15678","IGM KAPPA","g/L","74866-5","g/L"
"EPIC","15679","IGM LAMDA","g/L","74867-3","g/L"
"EPIC","15680","IGM KAPPA/LAMDA RATIO","Ratio","74870-7","ratio"
"EPIC","17265","INTERPRETATION",NA,"56850-1",NA
"EPIC","17267","INTERPRETATION",NA,"56850-1",NA
"EPIC","17269","INTERPRETATION",NA,"56850-1",NA
"EPIC","17643","SPECIFIC GRAVITY",NA,"5811-5",NA
"EPIC","17940","BLEEDING TIME",NA,"11067-6","min"
"EPIC","18420","IGF-II",NA,"12723-3","mg/L"
"EPIC","18420","IGF-II","ng/mL","12723-3","mg/L"
"EPIC","18445","INTERPRETATION",NA,"56850-1",NA
"EPIC","19712","LOG10 HHV-6 QN PCR","log10copy/mL","38350-5","log copies/mL"
"EPIC","22266","APTT 1:1 MIX SALINE","sec","43734-3","s"
"EPIC","22874","PROMYELOCYTES","%","783-1","%"
"EPIC","27052","NORTRIPTYLINE (AVENTYL)","ng/mL","3872-9","mcg/mL; ng/mL"
"EPIC","2739","BUMBLE BEE IGE","kU/L","6056-6","kIU/L"
"EPIC","3755","METFORMIN (GLUCOPHAGE)","mcg/mL","35698-0","ug/mL"
"EPIC","3755","METFORMIN (GLUCOPHAGE)",NA,"35698-0","ug/mL"
"EPIC","4362","SUBSTANCE P",NA,"2971-0","pg/mL"
"EPIC","6212","YELLOW HORNET IGE",NA,"6288-5","kU/L;kIU/L"
"EPIC","6526","LMP",NA,"8665-2","MMDDYY"
"EPIC","6527","PREV. PAP",NA,"60432-2","MMDDYY"
"EPIC","6528","PREV. BX",NA,"60431-4","MMDDYY"
"EPIC","6530","SOURCE",NA,"31208-2",NA
"EPIC","6531","STATEMENT OF ADEQUACY",NA,"19764-0",NA
"EPIC","6533","INTERPRETATION/RESULT",NA,"56850-1",NA
"EPIC","6534","INTERPRETATION/RESULT",NA,"56850-1",NA
"EPIC","6535","COMMENT",NA,"77202-0",NA
"EPIC","6537","REVIEW CYTOTECHNOLOGIST",NA,"19768-1",NA
"EPIC","6538","PATHOLOGIST",NA,"19139-5",NA
"EPIC","8351","VWF PROTEASE INHIBITOR","%","40824-5",NA
"EPIC","13240","MONOMERIC PROLACTIN PERCENT","%","78995-8","%"
"EPIC","13846","BUN",NA,"3094-0","mg/dL"
"EPIC","14534","GLUCOSE",NA,"2345-7","mg/dL"
"EPIC","15123","BK VIRUS QUANT INTERP",NA,"41479-7","copies/uL"
"EPIC","15168","COCCIDIOIDES AB CF",NA,"5096-3","titer"
"EPIC","15533","LEPTOSPIRA IGM",NA,"13265-4","titer"
"EPIC","16670","JAK2 V617F MUTATION QUANT RSLT",NA,"43399-5",NA
"EPIC","16674","JAK2 V617F, QUANTITATIVE METHODOLOGY:",NA,"49549-9",NA
"EPIC","16675","JAK2 V617F, QUANTITATIVE DIRECTOR REVIEW:",NA,"72486-4",NA
"EPIC","18684","PEACH CLASS",NA,"15916-0",NA
"EPIC","18685","PEACH IGE",NA,"6205-9","kIU/L"
"EPIC","19668","RBC CASTS",NA,"33804-6",NA
"EPIC","22978","JAK2 V617F, QUANTITATIVE REFERENCES:",NA,"75608-0",NA
"EPIC","23576","METHODOLOGY",NA,"85069-3",NA
"EPIC","26096","METHADONE",NA,"3773-9",NA
"EPIC","27871","SMITH ANTIBODIES","AI","11090-8","U/mL"
"EPIC","2372","17-HYDROXYCORTICOSTER.",NA,"21036-9","mg/24 H"
"EPIC","2893","COCCIDIOIDES IGG ABS, CSF",NA,"16638-9",NA
"EPIC","2893","COCCIDIOIDES IGG ABS, CSF","SD","16638-9",NA
"EPIC","3643","LEISHMANIA AB, IFA",NA,"23156-3","titer"
"EPIC","3643","LEISHMANIA AB, IFA","Units","23156-3","titer"
"EPIC","4488","TRIGLYCERIDES (POCT)",NA,"2571-8","mg/dL"
"EPIC","8899","NEURON SPEC ENOLASE,CSF",NA,"44802-7","ng/mL"
"EPIC","8899","NEURON SPEC ENOLASE,CSF","ug/L","44802-7","ng/mL"
"EPIC","9673","VOLUME","L","3169-0","mL"
"EPIC","9873","IODINE,24 HOUR URINE",NA,"26842-5","ug/L"
"EPIC","10855","OLIGOCLONAL BANDS-S",NA,"12783-7",NA
"EPIC","11499","AMPLITUDE","MV","80403-9","v"
"EPIC","12037","RBC","/HPF","13945-1","/HPF"
"EPIC","12037","RBC",NA,"13945-1","/HPF"
"EPIC","15267","B BURGDORFERI AB CSF",NA,"22119-2",NA
"EPIC","17850","AMIODARONE",NA,"3330-8","mg/L"
"EPIC","17850","AMIODARONE","mcg/mL","3330-8","mg/L"
"EPIC","18051","COAG FACTOR VIII ACT",NA,"3209-4","%"
"EPIC","19803","B. PERTUSSIS CULTURE",NA,"549-6",NA
"EPIC","22657","ALPRAZOLAM CONFIRM","ng/mL","59611-4","ng/mL"
"EPIC","22850","RMSF, IGG, IFA",NA,"41476-3",NA
"EPIC","24499","% FREE PSA","%","12841-3","%"
"EPIC","24500","PSA, FREE","ng/mL","10886-0","ug/L;ng/mL"
"EPIC","26659","5' NUCLEOTIDASE","IU/L","1690-7","units/L"
"EPIC","27507","BICARBONATE (HCO3) URINE","mmol/L","1964-6","mmol/L"
"EPIC","27873","SMITH/RNP ANTIBODIES","AI","14030-1","U/mL"
"EPIC","28779","BENZODEPINES SCREEN",NA,"14316-4",NA
"EPIC","28783","OXAZEPAM","ng/mL","16201-6","ng/mL"
"EPIC","28788","ALPRAZOLAM (XANAX)","ng/mL","3312-6","ng/mL"
"EPIC","28789","TRIAZOLAM (HALCION)","ng/mL","4069-1","ng/mL"
"EPIC","28790","LORAZEPAM (ATIVAN)","ng/mL","3724-2","mcg/mL; ng/mL"
"EPIC","28794","MIDAZOLAM (VERSED)","ng/mL","3821-6","ng/mL"
"EPIC","28795","CLONAZEPAM (KLONOPIN)","ng/mL","3494-2","ug/mL"
"EPIC","28796","7-AMINOCLONAZEPAM","ng/mL","28073-5","ng/mL"
"EPIC","2453","ALDOSTERONE 24HR, UR",NA,"1765-7","ug/24 H"
"EPIC","2994","CRYOFIBRINOGEN",NA,"11043-7",NA
"EPIC","4157","PROTEIN ELECTROPHORESIS-CSF",NA,"49295-9",NA
"EPIC","4967","PLATELET AGGREGATION",NA,"21027-8",NA
"EPIC","6630","AMYLASE, SERUM","U/L","1798-8","U/L"
"EPIC","6630","AMYLASE, SERUM",NA,"1798-8","U/L"
"EPIC","6642","IGG SUBCLASS 3","mg/dL","2468-7","g/L;mg/dL"
"EPIC","10874","EBV INTERPRETATION",NA,"5005-4",NA
"EPIC","12788","ADENOVIRUS IGG","IV","13914-7","Index Value"
"EPIC","12789","ADENOVIRUS IGM","IV","5042-7","Index Value"
"EPIC","14128","HEP. B VIRUS GENOTYPE",NA,"32366-7",NA
"EPIC","14237","METHADONE, URINE","ng/mL","3773-9",NA
"EPIC","14535","GLUCOSE,URI",NA,"5792-7","mg/dL"
"EPIC","17636","SOURCE",NA,"31208-2",NA
"EPIC","17651","STATUS",NA,"33999-4",NA
"EPIC","21281","AMPHETAMINES, INTERPRETATION, URINE",NA,"19343-3",NA
"EPIC","25934","CYCLOSPORINE, LC-MS/MS","ng/mL","55805-6","ug/L"
"EPIC","27006","COMPLEMENT C2","mg/dL","4484-2","mg/L;mg/dL"
"EPIC","27877","RNP ANTIBODIES","AI","29374-6","EUS"
"EPIC","28908","SPECIMEN TYPE",NA,"66746-9",NA
"EPIC","2947","COMPLEMENT C5A",NA,"4506-2","mg/dL"
"EPIC","4824","RAST - TIMOTHY",NA,"16054-9",NA
"EPIC","6210","PAPER WASP IGE",NA,"6198-6","kU/L;kIU/L"
"EPIC","6519","93 KD (IGG) BAND",NA,"9597-6",NA
"EPIC","11034","CAYENNE,PEPPER IGE",NA,"11188-0","kIU/L"
"EPIC","12808","ALPHA GALACTOSIDASE INTERPRETATION",NA,"59462-2",NA
"EPIC","12813","ALPHA GALACTOSIDASE REVIEW",NA,"59465-5",NA
"EPIC","13603","COLLECTION TIME FOR FECAL SPEC","hr","13363-7","days;hr"
"EPIC","15314","ALLERGEN OAT",NA,"6190-3","kIU/L; kU/L"
"EPIC","18161","DIGITOXIN",NA,"3559-2","ng/mL"
"EPIC","19653","U M-COMPONENT %","%","42484-6","%"
"EPIC","19653","U M-COMPONENT %",NA,"42484-6","%"
"EPIC","21303","LEGIONELLA PNEUMOPHILA 1-6,IGG",NA,"53770-4","titer"
"EPIC","26432","TRIGLYCERIDES","mg/dL","2571-8","mg/dL"
"EPIC","27555","Q FEVER PHASE I",NA,"43050-4","titer"
"EPIC","27864","Q FEVER PHASE II",NA,"38389-3","titer"
"EPIC","28845","TRANSFERRIN SATURATION","% Saturation","2502-3","%"
"EPIC","29557","A. PHAGOCYTOPHILUM",NA,"23877-4","titer"
"EPIC","30111","ALPHA-1-ANTITRYPSIN, FECAL, QN","mg/g","25303-9","g/kg"
"EPIC","2460","ALLERGEN PRO. MINI-RAST",NA,"51662-5",NA
"EPIC","3653","LEUKOCYTE ALK. PHOS.","SCORE","15112-6","score"
"EPIC","4854","THYROGLOBULIN-SERUM",NA,"3013-0","ug/L;ng/dL; ng/mL"
"EPIC","8627","WHOLE BLOOD",NA,"1335-9","mL"
"EPIC","8814","HEP A(IGM) (862",NA,"13950-1",NA
"EPIC","9853","PAPRIKA IGE",NA,"7563-0","kIU/L"
"EPIC","9875","VOLUME",NA,"3169-0","mL"
"EPIC","9875","VOLUME","L","3169-0","mL"
"EPIC","10836","B2 GLYCOPROTEIN I AB(IGM)","SMU","16136-4","U/mL"
"EPIC","11829","RESPIRATORY VIRAL PNL,DFA",NA,"88137-5",NA
"EPIC","11996","BRAF MUTATION ANALYSIS",NA,"53844-7",NA
"EPIC","13497","BARTONELLA HENSELAE ANTIBODY IGM",NA,"22111-9","titer"
"EPIC","13764","UR CHLORDIAZEPOX QNT",NA,"3459-5","ug/mL"
"EPIC","13773","UR A-OH-ALPRAZOL QNT",NA,"19328-4","ng/mL"
"EPIC","13774","UR CLONAZEPAM QNT",NA,"16229-7","ug/mL"
"EPIC","13775","UR 7-AMINOCLONAZ QNT",NA,"28073-5","ng/mL"
"EPIC","13777","UR A-OH-MIDAZOLAM QNT",NA,"59589-2","ng/mL"
"EPIC","15263","LIPASE FLUID",NA,"15212-4","U/L;U/dL; units/L"
"EPIC","15629","URINE PROTEIN",NA,"2888-6","g/L;mg/dL"
"EPIC","16990","CHEESE MOLD IGE","kU/L","6068-1","kIU/L; kU/L"
"EPIC","17075","CYSTINE CRYSTALS",NA,"5784-4",NA
"EPIC","19628","BILIRUBIN CRYSTALS",NA,"5771-1",NA
"EPIC","25752","BABESIA DUNCANI WA1 IGG IFA",NA,"93776-3","titer"
"EPIC","26429","HDL CHOLESTEROL","mg/dL","2085-9","mg/dL"
"EPIC","26506","COMMENT",NA,"77202-0",NA
"EPIC","27502","CANNABINOID",NA,"18282-4",NA
"EPIC","27513","CHLORIDE, STOOL","mmol/L","2076-8","mmol/kg"
"EPIC","27529","LISTERIA AB CSF",NA,"26907-6","titer"
"EPIC","27956","BORDETELLA PARAPERTUSSIS DNA",NA,"29723-4",NA
"EPIC","28706","SOURCE",NA,"31208-2",NA
"EPIC","31165","LETERMOVIR UL56",NA,"33631-3",NA
"EPIC","2576","ARSENIC, URINE",NA,"5586-3","ug/L;mcg/mL; ng/mL"
"EPIC","2743","BUPROPION, SERUM",NA,"6706-6","ng/mL"
"EPIC","2806","CAULIFLOWER IGE","kIU/L","6835-3","kIU/L"
"EPIC","5215","PEANUT-F13",NA,"6206-7","kIU/L; kU/L"
"EPIC","5343","PREGALABIN, SERUM",NA,"2110-5",NA
"EPIC","6351","MYELOCYTES, %",NA,"749-2","%"
"EPIC","6351","MYELOCYTES, %","%","749-2","%"
"EPIC","6352","METAMYELOCYTES, %","%","740-1","%"
"EPIC","6510","18 KD (IGG) BAND",NA,"9588-5",NA
"EPIC","6516","45 KD (IGG) BAND",NA,"9594-3",NA
"EPIC","7037","HAV AB (IGM)",NA,"13950-1",NA
"EPIC","7090","17-OH-PROGESTERONE, LCMSMS","ng/dL","34220-4","nmol/L"
"EPIC","7794","SODIUM, 24 HOUR URINE","mmol/24 h","2956-1","mmol/24 H"
"EPIC","7894","POTASSIUM, 24 HOUR URINE","mmol/24 h","2829-0","mmol/24 H"
"EPIC","8822","TOTAL VOLUME",NA,"3169-0","mL"
"EPIC","12864","BIOTINIDASE, PAIRED NORMAL CONTROL","U/L","54457-7","U/L"
"EPIC","12865","BIOTINIDASE, PATIENT","U/L","1982-8","U/L"
"EPIC","14231","VITAMIN B12, SERUM","pg/mL","2132-9","pg/mL"
"EPIC","14235","MANGANESE, WHOLE BLOOD","ug/L","5681-2","ng/mL"
"EPIC","14852","LEUCINE-RICH,GI PROTEIN 1 AB. IGG",NA,"82978-8",NA
"EPIC","15072","AMIKACIN TROUGH",NA,"3321-7","mg/L"
"EPIC","15122","BK VIRUS QNT COPY/ML",NA,"41479-7","copies/uL"
"EPIC","15228","ALLERGEN GLUTEN",NA,"6125-9","kIU/L; kU/L"
"EPIC","17799","ABO/RH(D) RECHECK",NA,"882-1",NA
"EPIC","19655","U M-COMPONENT","mg/24hrs","42482-0","mg/24 H"
"EPIC","19655","U M-COMPONENT",NA,"42482-0","mg/24 H"
"EPIC","24329","H. PYLORI, IGG ABS","U/mL","5176-3","EIA Index"
"EPIC","25217","CARNITINE, TOTAL","umol/L","14286-9","umol/L;mcmol/dL; mcmol/L; umole/L"
"EPIC","25218","CARNITINE, FREE","umol/L","14286-9","umol/L;mcmol/dL; mcmol/L; umole/L"
"EPIC","26428","CHOLESTEROL, TOTAL","mg/dL","2093-3","mg/dL"
"EPIC","26712","WARFARIN (COUMADIN), SER","ug/mL","4098-0","ug/mL"
"EPIC","27060","PROSTATIC ACID PHOS, SER","ng/mL","20420-6","ug/L;ng/mL"
"EPIC","27525","METFORMIN (GLUCOPHAGE)","mcg/mL","35698-0","ug/mL"
"EPIC","28703","TOTAL VOLUME",NA,"3169-0","mL"
"EPIC","28703","TOTAL VOLUME","ML","3169-0","mL"
"EPIC","28737","AMINO ACID CHANGE:",NA,"48006-1",NA
"EPIC","28844","IRON","ug/dL","2498-4","ug/L"
"EPIC","3824","MYASTHENIA GRAVIS EVAL.",NA,"53706-8",NA
"EPIC","4367","SULFONYLUREA DRUG SCR, UR",NA,"18256-8","ng/mL"
"EPIC","4426","THIOCYANATE",NA,"3001-5","ug/mL"
"EPIC","4718","YELLO W JACKET (%ASM)","%","41203-1","% response"
"EPIC","5133","OAK (WHITE)",NA,"6189-5","kIU/L; kU/L"
"EPIC","6511","23 KD (IGG) BAND",NA,"9589-3",NA
"EPIC","6512","28 KD (IGG) BAND",NA,"9590-1",NA
"EPIC","6513","30 KD (IGG) BAND",NA,"9591-9",NA
"EPIC","6514","39 KD (IGG) BAND",NA,"9592-7",NA
"EPIC","6515","41 KD (IGG) BAND",NA,"9593-5",NA
"EPIC","6517","58 KD (IGG) BAND",NA,"9595-0",NA
"EPIC","6518","66 KD (IGG) BAND",NA,"9596-8",NA
"EPIC","6521","23 KD (IGM) BAND",NA,"9598-4",NA
"EPIC","6522","39 KD (IGM) BAND",NA,"9599-2",NA
"EPIC","6523","41 KD (IGM) BAND",NA,"9587-7",NA
"EPIC","6643","IGG SUBCLASS 4","mg/dL","2469-5","g/L;mg/dL"
"EPIC","7482","CHLORIDE, 24 HOUR URINE","mmol/24 Hrs","2079-2","mmol/24 H"
"EPIC","7482","CHLORIDE, 24 HOUR URINE","mmol/24 h","2079-2","mmol/24 H"
"EPIC","7672","LEAD, BLOOD",NA,"10912-4","ug/dL"
"EPIC","8528","SEROTYPE 1","mcg/mL","85954-6","ug/mL"
"EPIC","8529","SEROTYPE 3","mcg/mL","86080-9","ug/mL"
"EPIC","8530","SEROTYPE 4","mcg/mL","86107-0","ug/mL"
"EPIC","8531","SEROTYPE 5","mcg/mL","86130-2","ug/mL"
"EPIC","8532","SEROTYPE 8","mcg/mL","86147-6","ug/mL"
"EPIC","8533","SEROTYPE 9","mcg/mL","86169-0","ug/mL"
"EPIC","8534","SEROTYPE 12","mcg/mL","85977-7","ug/mL"
"EPIC","8535","SEROTYPE 14","mcg/mL","85991-8","ng/mL"
"EPIC","8536","SEROTYPE 19","mcg/mL","86024-7","ug/mL"
"EPIC","8537","SEROTYPE 23","mcg/mL","86064-3","ug/mL"
"EPIC","8538","SEROTYPE 26","mcg/mL","27118-9","mcg/mL; ng/mL"
"EPIC","8539","SEROTYPE 51","mcg/mL","25296-5","ug/mL"
"EPIC","8540","SEROTYPE 56","mcg/mL","27395-3","mcg/mL; ng/mL"
"EPIC","8541","SEROTYPE 68","mcg/mL","30153-1","ug/mL"
"EPIC","9308","SEGS","%","769-0","%"
"EPIC","9323","URINE-GON/CHLAM",NA,"80360-1",NA
"EPIC","13019","URINE SUPERSATURATION PROFILE",NA,"81232-1",NA
"EPIC","13970","PAPAYA","kU/L","6850-2","kIU/L"
"EPIC","14552","HGBA1C",NA,"4548-4","%"
"EPIC","15124","BK VIRUS QUANT LOG",NA,"41479-7","copies/uL"
"EPIC","15377","ALLERGEN RYE",NA,"7369-2","kIU/L"
"EPIC","16928","BENZOYLECGONINE CONF",NA,"14315-6",NA
"EPIC","17276","INTERPRETATION",NA,"56850-1",NA
"EPIC","17907","B2 GLYCOPROTEIN1 IGA",NA,"21108-6","arb U/mL"
"EPIC","18377","HIV-1 AB WB",NA,"5221-7",NA
"EPIC","18890","SPECIMEN SOURCE",NA,"31208-2",NA
"EPIC","19630","BROAD CAST,URINE","/HPF","18487-9","/LPF"
"EPIC","22165","MERCURY, URINE","ug/L","21383-5","mcg/mL; ng/mL; ug/L"
"EPIC","22511","T3, FREE, DIALYSIS, LC/MS-MS","pg/mL","29239-1","pg/dL"
"EPIC","22824","CADMIUM, BLOOD","ug/L","5609-3","ng/mL"
"EPIC","23312","SPECIFIC GRAVITY",NA,"5811-5",NA
"EPIC","4184","Q FEVER ANTIBODIES",NA,"22211-7","titer"
"EPIC","6211","WH-FACED HORNET IGE",NA,"6280-2","kIU/L; kU/L"
"EPIC","8407","ANGIOTEN CONV ENZYME","U/L","2742-5","U/L"
"EPIC","8976","ZINC (231)",NA,"5763-8","mcg/dL; mg/dL; ng/mL"
"EPIC","10994","VZV PCR, VITREOUS FLUID",NA,"88134-2",NA
"EPIC","11351","GOLDENROD IGE","kU/L","6128-3","kIU/L"
"EPIC","12807","ALPHA GALACTOSIDASE AMENDMENT",NA,"24049-9","nmol/h/mg protein"
"EPIC","12809","ALPHA GALACTOSIDASE METHOD",NA,"24049-9","nmol/h/mg protein"
"EPIC","12810","ALPHA GALACTOSIDASE ORDER DATE",NA,"24049-9","nmol/h/mg protein"
"EPIC","12811","ALPHA GALACTOSIDASE REASON",NA,"24049-9","nmol/h/mg protein"
"EPIC","12812","ALPHA GALACTOSIDASE RELEASE DATE",NA,"24049-9","nmol/h/mg protein"
"EPIC","12814","ALPHA GALACTOSIDASE SOURCE",NA,"24049-9","nmol/h/mg protein"
"EPIC","12815","ALPHA GALACTOSIDASE SPECIMEN",NA,"24049-9","nmol/h/mg protein"
"EPIC","12816","ALPHA GALACTOSIDASE SPECIMEN ID",NA,"24049-9","nmol/h/mg protein"
"EPIC","14788","VANCOMYCIN",NA,"19000-9",NA
"EPIC","15224","FACTOR XII ACTIVITY",NA,"3232-6","%"
"EPIC","18084","CONCENTRATION",NA,"82232-0",NA
"EPIC","19610","TOXO AB IGM INSTRUM","index","5390-0","Index"
"EPIC","22166","ARSENIC (TOTAL),U","ug/L","5586-3","ug/L;mcg/mL; ng/mL"
"EPIC","22172","ARSENIC(INORGANIC),U","ug/L","41992-9","ug/L"
"EPIC","23092","ORGANISM ID BY SEQUENCING",NA,"41852-5",NA
"EPIC","24529","CHLAMYDIA TRACHOMATIS, NAA",NA,"21613-5",NA
"EPIC","27635","HERPESVIRUS 6 AB IGG",NA,"5211-8",NA
"EPIC","27829","AMPHETAMINES CONFIRM",NA,"16234-7","ng/mL"
"EPIC","28103","METHAMPHETAMINE","ng/mL","3779-6",NA
"EPIC","28104","AMPHETAMINE","ng/mL","3349-8",NA
"EPIC","28434","OXALATES, URINE","mg/L","2701-1","mg/24 H"
"EPIC","28435","OXALATES, URINE 24HR","mg/24 hr","2701-1","mg/24 H"
"EPIC","28516","UROPORPHYRINS (UP)","ug/L","11228-4","ug/L"
"EPIC","28517","UROPORPH(UP),24HR","ug/24 hr","3113-8","ug/24 H"
"EPIC","28523","PENTACARB(5-CP),24HR","ug/24 hr","9730-3","ug/24 H"
"EPIC","28525","COPROPORPH(CP)I,24HR","ug/24 hr","6877-5","ug/24 H"
"EPIC","28527","COPROPOR(CP)III,24HR","ug/24 hr","6878-3","ug/24 H"
"EPIC","28539","ALDOSTERONE U,RANDOM","ug/L","1764-0","ng/dL"
"EPIC","28540","ALDOSTERONE,U, TIMED","ug/24 hr","1765-7","ug/24 H"
"EPIC","30508","NMO/AQP4-IGG CBA, S",NA,"90818-6",NA
"EPIC","2433","ADRENAL 21-HYDROXYLASE AB",NA,"17781-6",NA
"EPIC","3767","METHYLMALONIC ACID, U",NA,"2630-2","ug/dL"
"EPIC","4042","PHOSPHORUS-PERITONEAL FLUID","MG/DL","14405-5","mg/dL"
"EPIC","4042","PHOSPHORUS-PERITONEAL FLUID","mg/dL","14405-5","mg/dL"
"EPIC","4218","RAST-TURKEY FEATHERS",NA,"21584-8",NA
"EPIC","6238","BK QUANTITATION, SERUM",NA,"41479-7","copies/uL"
"EPIC","6275","BK VIRUS, QNT, PCR - CSF",NA,"49344-5","copies/mL"
"EPIC","6275","BK VIRUS, QNT, PCR - CSF","DNA copies/ml","49344-5","copies/mL"
"EPIC","6448","TOTAL VOLUME","mL/24 h","3170-8","mL/24 H"
"EPIC","9016","PROTEIN ELEC, UR",NA,"13438-7",NA
"EPIC","9085","UR-PROT/CRE(881",NA,"2890-2","mg/g creatinine"
"EPIC","11612","CARDIOLIPIN ANTIBODIES",NA,"3180-7","U/mL"
"EPIC","11619","ANGIOTENSIN C.ENZ., CSF",NA,"12480-0","U/L"
